run,block,thread,state,uniques,visited,visited_percent,vts,total_visited
102,,,,,3.91931e+06,0.0912535,25750,49348172
103,,,,,3.91997e+06,0.0912689,26000,49327761
104,,,,,3.92136e+06,0.0913014,26250,49391506
105,,,,,3.92152e+06,0.091305,26500,49340965
106,,,,,3.92154e+06,0.0913054,26750,49366553
107,,,,,3.92239e+06,0.0913253,27000,49296807
108,,,,,3.92435e+06,0.091371,27250,49332159
109,,,,,3.92435e+06,0.091371,27500,49330712
110,,,,,3.92627e+06,0.0914157,27750,49334047
111,,,,,3.92705e+06,0.0914338,28000,49329698
112,,,,,3.9272e+06,0.0914373,28250,49334198
113,,,,,3.92997e+06,0.0915016,28500,49384566
114,,,,,3.93137e+06,0.0915343,28750,49325498
115,,,,,3.93425e+06,0.0916015,29000,49329247
116,,,,,3.93503e+06,0.0916196,29250,49319262
117,,,,,3.93609e+06,0.0916442,29500,49367748
118,,,,,3.93624e+06,0.0916478,29750,49318956
119,,,,,3.93654e+06,0.0916547,30000,49333322
120,,,,,3.9381e+06,0.0916911,30250,49336952
121,,,,,3.93822e+06,0.0916938,30500,49328753
122,,,,,3.93822e+06,0.0916938,30750,49370384
123,,,,,3.9398e+06,0.0917306,31000,49338944
124,,,,,3.94066e+06,0.0917507,31250,49314352
125,,,,,3.94109e+06,0.0917607,31500,49367733
126,,,,,3.94172e+06,0.0917753,31750,49314966
127,,,,,3.94372e+06,0.0918219,32000,49330379
128,,,,,3.94384e+06,0.0918246,32250,49346372
129,,,,,3.94399e+06,0.0918283,32500,49350374
130,,,,,3.94427e+06,0.0918347,32750,49291021
131,,,,,3.94458e+06,0.091842,33000,49352392
132,,,,,3.94583e+06,0.0918709,33250,49347636
133,,,,,3.94614e+06,0.0918782,33500,49369226
134,,,,,3.94693e+06,0.0918965,33750,49339502
135,,,,,3.94752e+06,0.0919103,34000,49335808
136,,,,,3.94883e+06,0.0919409,34250,49356656
137,,,,,3.94891e+06,0.0919428,34500,49336914
138,,,,,3.95117e+06,0.0919954,34750,49342103
139,,,,,3.95117e+06,0.0919954,35000,49341267
140,,,,,3.95223e+06,0.09202,35250,49311807
141,,,,,3.95332e+06,0.0920454,35500,49305486
142,,,,,3.95348e+06,0.0920491,35750,49335900
143,,,,,3.95395e+06,0.0920601,36000,49331067
144,,,,,3.95604e+06,0.0921088,36250,49331422
145,,,,,3.95778e+06,0.0921492,36500,49348284
146,,,,,3.95857e+06,0.0921676,36750,49348015
147,,,,,3.95873e+06,0.0921713,37000,49321962
148,,,,,3.95873e+06,0.0921713,37250,49315833
149,,,,,3.95983e+06,0.0921971,37500,49352132
150,,,,,3.95983e+06,0.0921971,37750,49321400
151,,,,,3.96026e+06,0.092207,38000,49340648
152,,,,,3.96026e+06,0.092207,38250,49307560
153,,,,,3.96216e+06,0.0922512,38500,49361815
154,,,,,3.96271e+06,0.0922641,38750,49335767
155,,,,,3.96279e+06,0.0922659,39000,49342818
156,,,,,3.96543e+06,0.0923273,39250,49316001
157,,,,,3.96543e+06,0.0923273,39500,49341681
158,,,,,3.96588e+06,0.0923379,39750,49348329
159,,,,,3.96612e+06,0.0923435,40000,49372629
160,,,,,3.96807e+06,0.0923887,40250,49345060
161,,,,,3.96854e+06,0.0923998,40500,49311782
162,,,,,3.96977e+06,0.0924285,40750,49349702
163,,,,,3.97038e+06,0.0924426,41000,49327131
164,,,,,3.97089e+06,0.0924544,41250,49357389
165,,,,,3.97105e+06,0.0924581,41500,49328634
166,,,,,3.97166e+06,0.0924725,41750,49338098
167,,,,,3.9727e+06,0.0924966,42000,49325731
168,,,,,3.97488e+06,0.0925474,42250,49300934
169,,,,,3.97583e+06,0.0925694,42500,49335227
170,,,,,3.97694e+06,0.0925954,42750,49339175
171,,,,,3.97694e+06,0.0925954,43000,49359143
172,,,,,3.97694e+06,0.0925954,43250,49349332
173,,,,,3.97726e+06,0.0926028,43500,49350085
174,,,,,3.97746e+06,0.0926075,43750,49338503
175,,,,,3.97762e+06,0.0926112,44000,49339233
176,,,,,3.97852e+06,0.0926321,44250,49335634
177,,,,,3.97916e+06,0.092647,44500,49316988
178,,,,,3.98004e+06,0.0926674,44750,49347286
179,,,,,3.98035e+06,0.0926747,45000,49305328
180,,,,,3.98035e+06,0.0926747,45250,49351413
181,,,,,3.98051e+06,0.0926785,45500,49351955
182,,,,,3.98093e+06,0.0926882,45750,49346603
183,,,,,3.98173e+06,0.0927069,46000,49330370
184,,,,,3.98267e+06,0.0927287,46250,49319529
185,,,,,3.98267e+06,0.0927287,46500,49386916
186,,,,,3.98429e+06,0.0927665,46750,49362149
187,,,,,3.98501e+06,0.0927833,47000,49365804
188,,,,,3.98567e+06,0.0927986,47250,49370292
189,,,,,3.98567e+06,0.0927986,47500,49366813
190,,,,,3.98567e+06,0.0927986,47750,49322871
191,,,,,3.98679e+06,0.0928248,48000,49333575
192,,,,,3.98976e+06,0.0928939,48250,49347288
193,,,,,3.99133e+06,0.0929304,48500,49347594
194,,,,,3.99253e+06,0.0929584,48750,49345221
195,,,,,3.99284e+06,0.0929654,49000,49347582
196,,,,,3.99284e+06,0.0929654,49250,49326522
197,,,,,3.99356e+06,0.0929823,49500,49359031
198,,,,,3.99408e+06,0.0929945,49750,49359436
199,,,,,3.99408e+06,0.0929945,50000,49360640
200,,,,,3.99416e+06,0.0929963,50250,49310580
201,,,,,3.99448e+06,0.0930038,50500,49339153
202,,,,,3.99461e+06,0.0930067,50750,49322626
203,,,,,3.99464e+06,0.0930074,51000,49340851
204,,,,,3.99464e+06,0.0930074,51250,49356574
205,,,,,3.99495e+06,0.0930148,51500,49348148
206,,,,,3.9956e+06,0.0930297,51750,49374473
207,,,,,3.9964e+06,0.0930485,52000,49325247
208,,,,,3.99723e+06,0.0930677,52250,49362742
209,,,,,3.99738e+06,0.0930713,52500,49349062
210,,,,,3.99738e+06,0.0930713,52750,49389023
211,,,,,3.99779e+06,0.0930807,53000,49338411
212,,,,,3.99803e+06,0.0930864,53250,49308402
213,,,,,3.99803e+06,0.0930864,53500,49332504
214,,,,,3.99996e+06,0.0931314,53750,49345488
215,,,,,4e+06,0.0931323,54000,49358260
216,,,,,4e+06,0.0931323,54250,49316409
