run,block,thread,state,uniques,visited,visited_percent,vts,total_visited
379,,,,,1.20072e+06,0.0279565,95000,30940130
380,,,,,1.20078e+06,0.0279579,95250,30942067
381,,,,,1.20078e+06,0.0279579,95500,31011342
382,,,,,1.20093e+06,0.0279613,95750,30944520
383,,,,,1.20127e+06,0.0279694,96000,30932380
384,,,,,1.20178e+06,0.0279812,96250,30977956
385,,,,,1.20184e+06,0.0279826,96500,30991510
386,,,,,1.2019e+06,0.0279839,96750,31003737
387,,,,,1.20234e+06,0.0279941,97000,30922731
388,,,,,1.20234e+06,0.0279941,97250,31017185
389,,,,,1.20269e+06,0.0280023,97500,30959473
390,,,,,1.20326e+06,0.0280155,97750,30937317
391,,,,,1.20337e+06,0.0280181,98000,30975376
392,,,,,1.2034e+06,0.0280188,98250,30925477
393,,,,,1.20392e+06,0.028031,98500,31031959
394,,,,,1.20411e+06,0.0280354,98750,30952798
395,,,,,1.20411e+06,0.0280354,99000,30937671
396,,,,,1.20461e+06,0.028047,99250,30926629
397,,,,,1.20495e+06,0.0280549,99500,30943663
398,,,,,1.20499e+06,0.0280559,99750,30939340
399,,,,,1.20552e+06,0.0280682,100000,30998510
400,,,,,1.20597e+06,0.0280786,100250,30924737
401,,,,,1.20629e+06,0.0280861,100500,30979652
402,,,,,1.20635e+06,0.0280875,100750,30903966
403,,,,,1.20652e+06,0.0280916,101000,30991161
404,,,,,1.20663e+06,0.028094,101250,30951289
405,,,,,1.20699e+06,0.0281025,101500,30973172
406,,,,,1.20754e+06,0.0281152,101750,31036532
407,,,,,1.20787e+06,0.0281229,102000,30977169
408,,,,,1.20787e+06,0.0281229,102250,30951673
409,,,,,1.20965e+06,0.0281643,102500,30955536
410,,,,,1.20997e+06,0.0281719,102750,30967679
411,,,,,1.2103e+06,0.0281795,103000,30975268
412,,,,,1.21049e+06,0.0281839,103250,30899898
413,,,,,1.21067e+06,0.028188,103500,30942149
414,,,,,1.2109e+06,0.0281935,103750,30990824
415,,,,,1.21148e+06,0.028207,104000,30972953
416,,,,,1.21148e+06,0.028207,104250,30947287
417,,,,,1.21204e+06,0.0282201,104500,30959796
418,,,,,1.21225e+06,0.0282249,104750,30944519
419,,,,,1.21231e+06,0.0282263,105000,30946370
420,,,,,1.21231e+06,0.0282263,105250,30989667
421,,,,,1.21237e+06,0.0282277,105500,30997372
422,,,,,1.21327e+06,0.0282487,105750,30957683
423,,,,,1.2137e+06,0.0282586,106000,30987367
424,,,,,1.21501e+06,0.0282893,106250,30944624
425,,,,,1.21513e+06,0.028292,106500,30936928
426,,,,,1.21513e+06,0.028292,106750,30982640
427,,,,,1.21525e+06,0.0282948,107000,30975216
428,,,,,1.21537e+06,0.0282975,107250,30945245
429,,,,,1.21537e+06,0.0282975,107500,30987008
430,,,,,1.2157e+06,0.0283051,107750,30975382
431,,,,,1.21576e+06,0.0283065,108000,30936200
432,,,,,1.21631e+06,0.0283194,108250,30909011
433,,,,,1.2167e+06,0.0283286,108500,30934295
434,,,,,1.21679e+06,0.0283306,108750,30997167
435,,,,,1.21679e+06,0.0283306,109000,30929109
436,,,,,1.21679e+06,0.0283306,109250,30971572
437,,,,,1.21729e+06,0.0283423,109500,30961086
438,,,,,1.21759e+06,0.0283493,109750,30937502
439,,,,,1.21809e+06,0.0283608,110000,31003461
440,,,,,1.21809e+06,0.0283608,110250,30929363
441,,,,,1.21842e+06,0.0283686,110500,30907839
442,,,,,1.21848e+06,0.02837,110750,30965822
443,,,,,1.21872e+06,0.0283756,111000,30938888
444,,,,,1.21872e+06,0.0283756,111250,30945260
445,,,,,1.21892e+06,0.0283803,111500,30974679
446,,,,,1.21909e+06,0.028384,111750,30868569
447,,,,,1.21909e+06,0.028384,112000,31022071
448,,,,,1.21942e+06,0.0283919,112250,30923144
449,,,,,1.21954e+06,0.0283947,112500,30966701
450,,,,,1.2196e+06,0.0283961,112750,30990406
451,,,,,1.21992e+06,0.0284034,113000,30956999
452,,,,,1.21995e+06,0.0284041,113250,31003368
453,,,,,1.21998e+06,0.0284048,113500,31000408
454,,,,,1.22027e+06,0.0284117,113750,30916374
455,,,,,1.22039e+06,0.0284145,114000,31012473
456,,,,,1.2207e+06,0.0284217,114250,30973408
457,,,,,1.22124e+06,0.0284341,114500,30957177
458,,,,,1.22139e+06,0.0284376,114750,30951153
459,,,,,1.22139e+06,0.0284376,115000,30921665
460,,,,,1.2216e+06,0.0284425,115250,30987576
461,,,,,1.22235e+06,0.02846,115500,31039456
462,,,,,1.22289e+06,0.0284727,115750,30955180
463,,,,,1.22303e+06,0.0284758,116000,30996777
464,,,,,1.22303e+06,0.0284758,116250,30931250
465,,,,,1.22309e+06,0.0284772,116500,30955080
466,,,,,1.22321e+06,0.02848,116750,30938868
467,,,,,1.22345e+06,0.0284857,117000,30993659
468,,,,,1.22351e+06,0.0284871,117250,30957717
469,,,,,1.22372e+06,0.028492,117500,30885006
470,,,,,1.22372e+06,0.028492,117750,30953507
471,,,,,1.22384e+06,0.0284948,118000,30989120
472,,,,,1.22387e+06,0.0284955,118250,30896877
473,,,,,1.22407e+06,0.0285001,118500,30968826
474,,,,,1.22407e+06,0.0285001,118750,30945351
475,,,,,1.22416e+06,0.0285022,119000,30971035
476,,,,,1.22437e+06,0.0285071,119250,30961874
477,,,,,1.22449e+06,0.0285099,119500,30995957
478,,,,,1.22452e+06,0.0285107,119750,30943255
479,,,,,1.22501e+06,0.0285219,120000,30940535
480,,,,,1.22511e+06,0.0285244,120250,30977426
481,,,,,1.22511e+06,0.0285244,120500,30970208
482,,,,,1.22523e+06,0.0285272,120750,30921700
483,,,,,1.22526e+06,0.0285279,121000,30959562
484,,,,,1.22533e+06,0.0285293,121250,30915002
485,,,,,1.22545e+06,0.0285323,121500,30969999
486,,,,,1.22564e+06,0.0285366,121750,30935252
487,,,,,1.22582e+06,0.0285408,122000,30970094
488,,,,,1.226e+06,0.028545,122250,30973185
489,,,,,1.226e+06,0.028545,122500,30958282
490,,,,,1.22606e+06,0.0285464,122750,30962245
491,,,,,1.22636e+06,0.0285533,123000,30969167
492,,,,,1.22658e+06,0.0285586,123250,30944973
493,,,,,1.22667e+06,0.0285608,123500,30962081
494,,,,,1.22673e+06,0.0285621,123750,30952369
495,,,,,1.22679e+06,0.0285635,124000,30972450
496,,,,,1.22706e+06,0.0285697,124250,31001219
497,,,,,1.22734e+06,0.0285763,124500,30975187
498,,,,,1.22758e+06,0.0285819,124750,30922038
499,,,,,1.22779e+06,0.0285868,125000,30935947
